Age,Balance,IsActiveMember,Surname,Geography,Gender,Exited
37,0.0,1,Allan,Spain,Male,0
24,147687.24,1,Wang,Germany,Female,0
33,0.0,1,Reynolds,Spain,Female,0
27,127009.83,0,Hales,France,Male,0
61,124737.96,1,Y?an,Germany,Male,1
44,179356.28,0,Rowley,Spain,Female,1
31,0.0,1,Chia,Spain,Male,0
31,127320.36,0,Moore,Germany,Male,0
31,125175.58,1,Copeland,Spain,Male,0
22,186788.96,0,Rishel,France,Female,0
40,148556.74,1,Wan,France,Male,0
40,128644.46,0,Eluemuno,Germany,Female,0
46,127476.73,1,Hsia,France,Female,0
27,159561.93,1,Kelly,France,Female,0
42,112419.92,1,Muir,France,Male,0
28,129991.76,1,McIntyre,France,Male,0
36,0.0,1,Donaldson,Spain,Male,0
59,0.0,1,Wright,Spain,Female,0
50,0.0,0,Uvarova,France,Female,1
40,89175.06,1,Doherty,Germany,Female,0
39,0.0,0,Allen,France,Female,1
39,162390.52,0,Ma,Spain,Female,0
59,190353.08,0,Tucker,Germany,Female,0
21,0.0,0,Ch'eng,France,Male,0
47,0.0,0,Hs?,France,Male,0
40,139180.97,1,H?,France,Female,0
36,114435.47,0,Chimaijem,France,Male,0
66,149950.19,1,Esomchi,France,Female,0
42,126115.6,0,Lorenzo,France,Male,0
59,111396.97,1,Pirogov,Germany,Female,0
30,115007.08,0,Larkin,France,Male,0
54,102141.9,1,Eddy,France,Male,0
36,133686.52,0,Sells,Spain,Female,1
32,120879.73,1,Crawford,France,Male,0
47,0.0,0,Bezrukov,Spain,Male,1
49,82321.88,1,Mancini,Spain,Female,0
27,0.0,0,Iadanza,Spain,Female,0
33,116474.28,1,Wilkinson,Spain,Male,0
34,132352.69,0,P'eng,France,Female,0
39,182491.57,0,St Clair,Germany,Female,0
34,0.0,1,Preston,France,Male,0
63,120787.18,1,Findlay,Spain,Male,0
29,130181.47,0,Nixon,France,Female,0
32,88348.43,1,Gorshkov,Germany,Male,0
31,0.0,1,Chukwubuikem,Spain,Male,0
39,146186.28,1,Medvedeva,Germany,Male,0
32,0.0,0,Chukwuhaenye,France,Male,1
34,104488.17,1,Endrizzi,Spain,Male,0
32,109196.67,0,Ch'ang,Germany,Female,0
61,80538.56,0,Piccio,France,Female,1
41,109026.8,1,Lockington,Germany,Male,0
75,61319.63,1,Seleznyov,Germany,Male,0
40,0.0,1,Weston,France,Female,0
39,0.0,1,Groom,France,Female,0
42,177822.03,0,Manfrin,France,Male,1
59,110939.3,0,Robertson,Germany,Male,1
25,165413.43,1,Ch'ang,Germany,Male,0
27,77805.66,1,Lucchesi,France,Male,0
50,0.0,0,Cambage,France,Male,0
57,175575.95,0,Tan,Spain,Female,1
38,124197.22,0,Tao,Spain,Female,0
30,0.0,0,Hsieh,France,Female,0
39,160132.75,0,Burdekin,France,Female,0
37,70258.88,0,Longo,Germany,Female,0
32,162657.64,1,Maughan,Germany,Male,0
43,132217.45,0,Franz,Germany,Male,1
25,148042.97,0,Piazza,Spain,Male,0
33,92855.02,1,Morant,Spain,Female,0
47,129289.98,0,Becher,Germany,Male,1
37,100252.18,1,Lombardi,Spain,Male,0
37,107592.89,1,Loton,Spain,Male,0
39,113096.41,1,Conti,France,Male,0
40,0.0,1,Sani,Spain,Female,0
34,149940.04,0,Lori,Spain,Male,0
50,121438.58,1,Wong,Germany,Male,1
32,0.0,0,Lombardi,France,Male,0
50,0.0,1,Obialo,France,Female,1
29,148874.01,1,Mazzi,France,Male,0
32,68138.37,1,Von Doussa,Spain,Female,0
35,110080.3,1,Miller,Spain,Male,0
24,0.0,1,Miracle,France,Male,0
25,114268.85,1,Su,Germany,Female,0
29,117412.35,0,Wyatt,Germany,Male,0
38,0.0,1,Anayolisa,France,Female,0
35,0.0,0,Wade,France,Female,0
37,35549.81,0,Enemuo,Germany,Female,0
56,0.0,1,Bruno,France,Male,0
36,136492.92,1,Greece,France,Male,1
28,123675.69,1,Yang,Germany,Male,0
40,139532.34,0,Brown,France,Female,0
58,178713.98,1,Anderson,Spain,Male,0
40,0.0,0,Johnston,France,Male,0
41,89086.31,0,Zakharov,France,Male,0
38,96143.47,0,Golibe,Spain,Male,0
30,32197.64,1,Nikitina,Germany,Female,0
38,0.0,1,Leonard,France,Male,0
33,0.0,0,Burns,France,Female,0
32,0.0,1,Burtch,Spain,Male,0
33,0.0,0,Clark,France,Male,0
40,140306.38,0,Woodward,Germany,Female,1
35,0.0,0,Spencer,France,Female,0
38,0.0,0,Chao,France,Male,0
42,74483.97,1,Costa,Germany,Female,0
53,0.0,1,McLachlan,France,Female,1
34,0.0,0,Hung,Spain,Male,0
37,152303.66,1,Akhtar,France,Male,0
32,159904.79,0,Toscani,Germany,Male,0
32,0.0,0,Gray,France,Male,0
31,99557.94,0,Warren,Germany,Female,0
46,116886.59,0,Ramsden,Spain,Female,0
32,142188.2,1,Bartlett,Spain,Male,0
40,149961.99,0,Wenz,Germany,Female,0
36,0.0,1,Kisch,France,Female,0
34,0.0,0,Mai,France,Female,0
53,0.0,1,McGregor,Spain,Male,0
40,28649.64,1,Pinto,Spain,Male,0
21,81025.6,0,Newman,France,Female,0
57,0.0,1,Pagnotto,France,Male,0
39,152462.79,0,Williams,France,Female,0
25,0.0,1,Ndubuisi,France,Male,0
28,155519.59,0,Plummer,Spain,Male,0
36,118851.05,1,Chimezie,France,Female,0
34,92899.27,0,Nash,France,Female,0
40,0.0,1,Onochie,France,Male,0
37,75263.7,0,Rizzo,France,Male,0
38,147904.31,1,Boni,Spain,Male,0
41,106640.5,0,Davies,Germany,Female,0
28,90696.78,1,Lu,Germany,Female,0
36,175509.8,0,Burrows,Spain,Female,0
40,0.0,1,Ershova,France,Male,0
34,0.0,0,Udokamma,France,Female,0
35,114321.28,0,Aitken,France,Female,0
51,95560.04,0,Turnbull,Germany,Female,1
50,88379.81,1,Reilly,Germany,Female,1
48,85915.52,1,Hardy,Germany,Male,0
58,72309.3,1,Brookman,Germany,Male,1
39,0.0,0,Kerr,France,Female,0
43,0.0,1,McBurney,France,Male,0
69,0.0,0,Mickey,France,Male,0
58,0.0,1,Harrison,France,Male,1
33,0.0,0,Olszewski,France,Female,1
30,133844.22,1,Chijioke,France,Male,0
36,154872.08,1,Young,France,Male,0
27,0.0,0,Bellasis,France,Female,0
43,116121.67,0,De Mestre,Spain,Male,0
42,107104.5,1,De Luca,Germany,Male,1
47,71026.77,0,Mundy,France,Male,0
38,0.0,0,Tung,France,Male,0
33,0.0,1,Donahue,France,Male,0
41,0.0,1,Okagbue,France,Female,0
53,0.0,1,Nnaemeka,France,Male,0
27,0.0,0,Verjus,France,Female,0
39,145644.05,0,H?,France,Female,0
50,129667.77,0,Napolitani,Spain,Female,0
33,109341.87,0,Ginikanwa,Germany,Male,0
64,0.0,1,Spaull,France,Male,0
35,0.0,1,Siciliani,France,Female,0
30,0.0,0,Voronina,Spain,Female,0
55,87485.67,1,Tang,France,Male,0
27,0.0,0,Crumbley,France,Male,0
36,53369.13,1,Hamilton,France,Female,0
35,0.0,1,Piazza,France,Female,0
34,146679.77,0,Birch,Spain,Male,0
43,112499.42,0,Custance,France,Male,0
38,48387.0,0,Anayochukwu,Spain,Female,0
38,68079.8,1,Galkin,Spain,Male,0
49,160133.88,1,Adams,Germany,Male,0
30,66190.33,1,Toomey,France,Male,0
37,0.0,1,Marshall-Hall,France,Female,1
35,123761.68,0,Shen,France,Male,0
33,122325.58,0,Pagnotto,Germany,Female,1
41,0.0,0,Wood,France,Male,0
42,138912.17,1,More,Spain,Female,0
42,0.0,1,Piccio,France,Female,0
25,128524.19,0,Tochukwu,Germany,Female,0
31,0.0,0,Graham,Spain,Female,0
34,0.0,0,Tung,France,Female,0
49,132934.89,0,P'eng,Germany,Female,1
43,150805.17,1,Nevzorova,Germany,Male,1
46,0.0,1,Toscani,Spain,Female,0
32,0.0,1,McKenzie,Spain,Male,0
28,165969.26,0,Okwuoma,Spain,Female,1
36,124495.98,1,Morley,Germany,Female,1
39,141559.5,1,Kerr,Germany,Male,1
38,114756.14,0,Harding,France,Male,0
30,0.0,1,Butler,France,Female,0
49,155393.98,0,Crawford,Germany,Female,1
32,0.0,1,Brown,Spain,Female,1
31,128663.81,0,Greece,Germany,Female,0
44,113522.64,1,Matthews,Spain,Male,0
26,0.0,0,Heath,Spain,Female,0
34,0.0,1,Vincent,France,Male,0
40,79035.95,0,Sal,Spain,Female,1
22,0.0,1,Milne,Spain,Female,1
33,141918.09,1,Bazile,Germany,Male,0
35,107944.33,0,Wardle,France,Female,0
36,0.0,1,Lilly,France,Male,0
57,120043.13,0,Aitken,Germany,Male,1
45,125191.69,1,Enderby,Spain,Female,1
31,96399.31,0,Chiu,France,Male,0
41,0.0,1,Ugorji,France,Male,0
60,76961.6,1,Sharpe,France,Male,0
34,98675.74,0,Houghton,Germany,Female,1
37,126817.13,1,Konovalova,Germany,Male,1
32,121394.42,0,Patel,France,Male,0
29,106059.4,0,Ngozichukwuka,Germany,Female,1
44,112755.34,0,Medland,Germany,Male,0
29,0.0,0,Padovano,Spain,Male,0
55,0.0,0,Tsui,Spain,Female,1
38,145400.69,1,H?,Germany,Female,0
39,72647.64,0,Denman,France,Male,1
40,0.0,1,Ratten,Spain,Male,0
37,96340.81,1,Baxter,Germany,Female,1
55,0.0,1,Norman,Spain,Male,1
32,124450.36,1,Shen,Germany,Male,0
36,113877.23,0,Reilly,Germany,Male,0
25,0.0,1,Ifeanacho,Spain,Male,0
36,148667.81,0,Graham,France,Female,0
34,0.0,1,Lysaght,France,Male,0
62,111065.93,1,T'ang,France,Female,0
41,0.0,0,Abron,France,Male,0
44,158697.61,0,Chimaraoke,France,Male,0
53,0.0,0,Y?an,France,Female,1
25,0.0,0,Sergeyeva,Spain,Male,0
48,90044.32,1,Ma,France,Female,1
38,84651.79,1,Obiajulu,Germany,Male,0
32,102128.27,0,Belcher,Germany,Male,1
60,148846.39,0,K?,Germany,Male,1
69,154953.94,1,Brown,France,Male,0
30,108883.29,0,Abernathy,France,Female,0
48,112070.86,0,Pape,France,Female,1
29,131354.39,1,Tao,Germany,Male,1
45,132746.2,0,Ma,Germany,Female,1
34,0.0,1,Earle,France,Female,0
39,125211.55,0,Kazantsev,France,Male,0
58,0.0,1,Uspenskaya,Spain,Male,1
36,139422.37,0,Coombes,Germany,Male,1
28,0.0,1,Hopman,France,Female,0
47,157099.47,1,McKay,Germany,Female,0
40,0.0,0,Milanesi,France,Male,0
26,83600.24,1,Chineze,Spain,Male,0
28,0.0,0,Dawson,France,Male,0
36,81795.74,0,Shih,Germany,Male,0
38,129378.32,1,Hughes,Spain,Male,0
46,0.0,0,Clark,France,Female,0
56,0.0,1,Chukwuhaenye,Spain,Female,0
22,99339.0,0,Wall,France,Male,1
36,0.0,0,Howell,Spain,Male,0
29,74430.1,1,Lo,Germany,Female,0
38,91241.85,1,Lazarev,Spain,Male,0
32,99092.45,1,Lowe,Germany,Male,0
26,0.0,0,Folliero,France,Female,0
39,100062.16,0,Han,Germany,Female,0
26,98723.67,1,Holloway,Germany,Female,0
29,0.0,1,Pai,Spain,Male,0
43,128760.32,0,Trejo,France,Male,0
52,144772.69,0,Johnston,Spain,Female,1
44,0.0,0,Macknight,Spain,Male,1
26,71281.29,1,Lo,France,Male,1
29,117035.89,1,Glossop,France,Male,0
26,0.0,0,Bishop,France,Male,0
40,3768.69,0,Yefremova,France,Female,1
36,108913.84,1,Obialo,Germany,Female,0
28,101100.22,1,Nkemjika,Germany,Male,0
38,110615.47,1,Trevisani,France,Female,0
33,152143.89,1,Parkes,Germany,Male,0
47,121797.09,1,Seleznyov,France,Male,1
41,109798.25,1,Naylor,France,Female,0
41,122403.24,1,Forbes,Germany,Male,1
43,145860.98,1,Douglas,France,Female,1
40,0.0,0,Nwankwo,Spain,Male,0
29,0.0,0,Myers,France,Male,0
48,105086.74,1,Rogova,Germany,Female,1
22,114991.45,1,Hsing,France,Male,0
33,96769.04,1,Giordano,Spain,Female,0
23,0.0,0,Okwukwe,France,Female,0
34,0.0,0,Chalmers,France,Female,0
23,132725.1,1,Chiazagomekpere,Germany,Male,0
70,0.0,1,Evseyev,France,Female,0
26,0.0,0,Parry-Okeden,France,Female,0
33,0.0,0,Picot,France,Female,0
33,84557.82,1,Reid,Spain,Female,0
49,93817.41,1,Ferri,France,Male,1
33,113913.53,1,Genovesi,France,Female,0
44,140406.68,1,Neumayer,Germany,Female,0
22,105229.34,1,Murray,Spain,Female,0
46,0.0,1,Tien,Spain,Female,1
41,137891.35,0,Parkes,France,Female,1
35,0.0,1,Yip,France,Female,0
53,0.0,1,Ingle,France,Female,0
37,165252.52,0,Chidubem,France,Male,0
32,0.0,0,Lu,France,Male,0
71,0.0,1,Vorobyova,France,Female,0
23,0.0,1,Chiedozie,Spain,Male,0
28,122034.4,1,Napolitani,Germany,Female,1
44,0.0,0,Coffey,France,Female,0
59,118962.58,1,Chigbogu,France,Male,0
49,0.0,0,Akabueze,Spain,Male,1
34,71379.53,1,Istomin,France,Female,0
40,171178.25,0,Ndubueze,France,Female,1
36,131307.11,0,Toscani,France,Male,0
62,0.0,1,Ross,Spain,Male,0
27,87099.85,0,Fernando,Spain,Female,0
71,183135.39,1,McClaran,France,Male,0
26,0.0,1,Yermakova,France,Male,0
51,0.0,0,Somadina,France,Male,1
31,0.0,1,Wan,France,Male,0
33,0.0,1,Mazzi,France,Female,0
33,72535.45,1,Tuan,Spain,Female,0
58,128137.42,0,Townsley,Germany,Male,1
51,0.0,0,Yashina,France,Male,0
42,115915.53,1,Henderson,Germany,Male,1
66,0.0,1,Mueller,France,Male,0
50,0.0,0,Wright,France,Male,0
29,107000.49,1,Lung,France,Male,0
38,0.0,0,Bryant,Spain,Female,0
34,0.0,0,Madukaife,France,Female,0
34,152806.74,0,Maclean,Spain,Male,0
60,92887.06,0,Abdullah,France,Female,1
25,0.0,1,Yao,France,Male,0
40,114940.67,1,Cheatham,Germany,Female,1
34,140641.26,1,Gallagher,Germany,Male,0
70,71816.74,0,Hao,Germany,Female,1
41,0.0,1,Nixon,France,Female,0
48,165282.42,0,Wang,France,Male,1
42,143145.87,0,Kerr,Spain,Male,0
28,114731.76,1,Romani,France,Male,0
46,113909.69,0,Lock,Germany,Female,1
36,116695.27,0,Millar,Germany,Male,0
42,0.0,0,K'ung,France,Male,1
43,0.0,1,Onyekachi,Spain,Male,0
36,0.0,1,Somayina,France,Male,0
37,93978.96,0,Dennis,Germany,Male,0
35,121968.11,1,Brown,Germany,Male,0
37,97324.91,0,Ogochukwu,France,Male,0
29,0.0,0,Macleod,Spain,Male,0
37,0.0,1,Page,France,Male,0
48,0.0,1,Barese,France,Female,0
42,145155.37,0,Agafonova,France,Male,1
28,137222.77,0,Caraway,France,Male,0
48,0.0,1,Stevenson,France,Male,0
38,114268.22,1,Duncan,Germany,Female,0
27,0.0,1,Wang,Spain,Male,0
42,0.0,0,Kaur,Spain,Female,0
40,150490.32,0,Jenkins,France,Female,1
28,160858.13,0,Edwards,Germany,Male,0
39,170288.38,1,Kelly,Spain,Male,0
27,111568.01,1,Boyle,Germany,Female,0
29,83889.03,0,Loane,Spain,Male,0
35,171982.95,1,Padovano,Germany,Female,0
34,0.0,0,Li Fonti,France,Female,0
20,137624.4,1,Robinson,France,Male,0
50,121159.65,0,Geach,France,Male,1
29,0.0,1,Payne,France,Male,0
52,0.0,1,Chinonyelum,Spain,Male,0
37,91184.01,0,Watkins,France,Male,0
18,0.0,0,Page,Spain,Male,0
54,144027.8,1,Genovese,Germany,Female,1
34,0.0,1,Watson,France,Female,0
29,140170.61,1,Mancini,France,Female,0
27,62092.9,1,Chibueze,France,Male,0
39,0.0,1,Hunter,Spain,Male,0
35,0.0,0,Buchi,Spain,Male,0
45,0.0,0,Charteris,France,Male,0
33,103516.87,0,Aksenov,France,Female,0
30,0.0,0,Wright,Spain,Male,1
35,0.0,0,Lu,France,Female,1
34,0.0,1,K?,France,Male,0
31,0.0,1,Hou,France,Female,0
43,85162.26,1,Descoteaux,Spain,Male,1
43,143061.88,0,Stephenson,France,Female,0
46,0.0,1,Cooper,Spain,Female,0
33,137388.01,0,Crump,Spain,Female,0
25,137712.01,1,Diggs,Germany,Female,0
40,106901.42,0,Shih,Germany,Male,0
47,105603.21,1,Hudson,Spain,Male,0
40,150679.71,1,Carvosso,Germany,Female,0
30,108300.27,1,Wyatt,Germany,Male,1
46,52016.08,1,Kodilinyechukwu,France,Female,0
34,60515.13,0,Vorobyova,Germany,Male,0
35,158584.28,0,Piccio,Germany,Male,0
47,118812.5,0,Hsing,Germany,Male,0
46,0.0,0,Lucas,Spain,Male,0
37,0.0,1,T'ang,France,Male,0
47,91219.29,0,North,Germany,Female,1
32,0.0,0,Thompson,Spain,Male,0
22,76318.64,1,Simpson,France,Female,0
58,0.0,0,Nwora,Spain,Female,0
24,0.0,1,Chandler,France,Female,1
25,111432.13,1,Uspensky,Germany,Male,0
41,150148.51,0,Ferguson,Spain,Male,0
32,38550.06,1,Kerr,France,Female,0
39,119013.86,0,Furneaux,France,Female,0
39,111213.64,1,Kambinachi,Germany,Female,0
28,71097.23,1,Black,Germany,Male,0
36,109632.85,1,Chizoba,Spain,Male,0
63,148368.02,0,Peng,France,Male,1
45,148600.91,0,Leach,France,Male,1
48,71083.98,0,Chiazagomekpele,France,Male,0
40,139625.34,0,Nickson,France,Female,1
39,0.0,0,Lin,France,Female,1
30,0.0,1,Alexeieva,France,Male,0
64,81564.1,1,Sykes,France,Male,0
36,0.0,1,Martin,Spain,Male,0
28,124540.28,1,Herz,France,Female,0
42,133616.39,0,Nikitina,France,Female,0
38,101648.5,0,Ko,Germany,Female,0
26,124281.84,1,Highett,France,Female,0
59,0.0,1,Jackson,France,Female,0
45,0.0,0,Ball,Spain,Male,0
37,183613.66,0,Nelson,France,Female,0
65,136186.44,1,Woronoff,Germany,Male,1
47,137682.68,0,Morrison,France,Male,0
34,106005.54,1,Smith,France,Male,0
31,152310.55,0,Rendall,France,Female,0
43,0.0,0,McIntyre,France,Female,0
32,134446.04,1,Wei,Spain,Male,0
38,142289.28,1,Allardyce,France,Female,0
19,0.0,1,Cremonesi,France,Male,0
45,0.0,0,Weatherford,France,Female,1
46,149003.76,0,Jen,Germany,Female,0
41,131341.46,1,Macleod,Germany,Male,0
29,77919.78,0,Mironova,Spain,Female,0
34,0.0,1,Sharpe,France,Female,0
41,108309.0,1,Osborne,France,Female,1
39,0.0,1,Chu,Spain,Female,0
40,0.0,0,Chong,Spain,Female,0
36,115462.02,1,Alvarez,Germany,Male,0
37,0.0,0,Palerma,Spain,Male,0
23,122739.1,0,Chiemenam,Germany,Female,1
32,0.0,0,Pritchard,France,Female,0
53,113781.5,1,Wallis,Germany,Female,1
49,0.0,1,Palerma,Spain,Female,0
35,0.0,1,Hill,France,Male,0
43,128284.45,0,Hudson,France,Male,1
45,120591.19,0,Chung,Germany,Male,0
63,0.0,1,Zhdanova,France,Male,0
59,166968.28,0,Fraser,France,Female,1
39,0.0,0,Meng,Spain,Female,0
49,0.0,1,Cherkasova,France,Female,0
42,0.0,1,Rawlings,Spain,Male,0
38,71667.97,0,Jen,Germany,Male,0
31,82729.47,0,Chien,Germany,Female,0
40,0.0,1,Gorbunov,France,Male,0
23,0.0,0,Lucas,France,Male,0
30,0.0,0,Young,Spain,Female,0
39,129626.19,1,Colombo,Germany,Male,0
26,114035.39,0,Tsao,Germany,Female,0
32,151922.94,0,Lewis,Germany,Male,0
39,0.0,1,Hussain,France,Female,0
27,107751.68,1,Anderson,Spain,Female,0
37,0.0,0,Ulyanov,France,Male,0
41,101179.23,1,Shaw,Spain,Female,0
36,0.0,1,Lucciano,Spain,Female,0
40,0.0,1,Gordon,France,Female,0
33,0.0,0,Woodward,France,Male,0
36,58571.18,0,Cunningham,Germany,Male,0
38,153058.64,0,Boni,Germany,Female,0
35,98270.34,0,Truscott,Germany,Male,0
43,130788.71,1,Ginikanwa,France,Male,1
40,99165.84,1,Bailey,Germany,Male,1
42,0.0,0,Hutchinson,France,Female,0
44,0.0,1,Maclean,France,Male,0
23,115636.05,0,Chiang,Spain,Male,0
44,185932.18,0,Willmore,Germany,Female,0
30,72549.0,1,Godson,Germany,Male,0
42,0.0,1,Smith,France,Male,0
35,0.0,0,Bitter,France,Female,0
39,0.0,1,Ts'ao,France,Male,0
29,121890.06,0,Chialuka,Germany,Male,1
46,99786.07,1,Scott,France,Male,1
34,0.0,1,Feng,France,Male,0
27,115084.53,1,Castiglione,Germany,Male,0
30,0.0,1,He,France,Male,0
32,127661.69,0,Fanucci,France,Female,0
47,118907.6,1,Ginikanwa,Germany,Female,1
44,77627.33,0,Manning,Germany,Female,0
40,160625.17,1,Forlonge,Spain,Male,0
29,0.0,0,Liang,Spain,Female,0
20,124266.86,0,Uchechukwu,France,Female,0
25,127974.06,1,Sung,France,Female,0
43,0.0,1,Tochukwu,France,Male,0
48,0.0,0,Reyna,Spain,Female,1
30,104911.35,1,Liang,Germany,Female,0
27,0.0,0,Unwin,France,Male,0
43,0.0,1,Rutherford,France,Male,0
43,110646.54,0,Howe,Spain,Female,0
57,0.0,1,Tran,France,Male,0
42,126704.49,0,Thompson,Germany,Male,0
30,0.0,1,Linger,France,Male,0
31,84560.04,1,Johnston,Spain,Male,0
43,0.0,0,Udokamma,France,Male,1
38,129893.56,0,Barrera,Germany,Female,0
25,167385.81,1,Sutherland,Spain,Male,0
27,0.0,1,Bednall,France,Female,0
36,105858.71,1,Otoole,Germany,Female,0
44,123070.89,0,Cremonesi,Germany,Female,1
39,0.0,1,Hamilton,France,Male,0
48,0.0,1,Donaldson,Spain,Female,0
40,0.0,0,McKay,France,Female,0
35,125141.24,1,Black,Germany,Male,0
46,96173.17,1,Kane,France,Female,0
37,0.0,1,She,Spain,Female,0
39,0.0,0,Bruno,Spain,Male,0
55,0.0,1,Watson,France,Female,0
35,127543.11,0,Shih,Germany,Female,1
38,0.0,0,Rose,France,Male,0
56,0.0,0,Zikoranachukwudimma,France,Female,1
67,103101.56,1,Cole,France,Male,1
54,126113.28,0,Isaacs,France,Male,0
41,40488.76,0,Muravyova,France,Male,0
40,137389.77,0,Timperley,Germany,Female,0
28,85146.36,0,Kenechukwu,France,Female,0
35,129828.58,1,He,Germany,Male,1
42,80214.36,0,Storey,France,Male,1
40,0.0,1,Onyekachukwu,France,Female,0
34,141796.43,0,Kharlamova,France,Male,0
49,195238.29,1,Christopher,France,Female,1
27,111348.15,0,Lombardo,Germany,Male,0
43,0.0,1,Kerr,France,Male,0
71,0.0,1,Duncan,France,Female,0
42,64404.26,0,Lawley,Germany,Female,0
40,154309.67,1,Burns,Germany,Male,1
67,129431.36,1,Whitson,France,Male,0
43,134204.67,1,Doyne,Spain,Female,0
39,0.0,1,Pinto,France,Female,0
32,0.0,1,Chin,France,Female,0
50,0.0,0,Davide,France,Female,1
48,116711.06,0,Torres,Germany,Female,0
31,0.0,0,Buccho,France,Male,0
34,54980.81,1,Greece,Spain,Male,0
37,99773.85,0,Wimble,Spain,Female,0
30,101231.77,0,Pirozzi,Germany,Male,0
32,117070.21,0,Hsiung,Germany,Male,0
23,73314.04,0,Obioma,Germany,Male,0
37,0.0,1,Onio,France,Male,0
37,212314.03,1,Udinesi,France,Male,0
31,136067.82,0,Fermin,France,Female,0
42,109052.04,0,Moss,Spain,Female,0
35,79126.17,1,Docherty,France,Female,0
55,0.0,0,Marcelo,Spain,Female,1
35,108308.0,0,Fadden,France,Female,1
48,102290.56,0,Zox,Germany,Female,0
39,102025.08,0,Otitodilinna,France,Male,0
37,113383.07,1,Kennedy,Germany,Female,0
65,102541.1,0,Tu,Spain,Female,0
35,0.0,0,Barnes,Spain,Male,0
40,0.0,0,Bibi,Spain,Male,0
41,109941.51,0,L?,France,Female,0
41,141749.68,1,Landseer,Germany,Male,0
38,0.0,1,Nwachinemelu,France,Male,0
44,0.0,0,Ch'iu,France,Male,0
37,85146.48,0,Vinogradova,France,Male,1
44,134066.1,1,Jenks,France,Female,0
28,0.0,0,Crace,France,Female,0
27,0.0,1,Packham,Spain,Male,0
35,87619.29,0,T'ien,France,Male,0
51,0.0,1,Onyekachi,France,Male,1
30,0.0,0,Solomina,Spain,Female,0
27,0.0,0,Hawes,Spain,Male,0
43,103409.16,0,Benson,Germany,Male,1
30,123040.38,1,Emenike,Germany,Female,0
41,108128.52,1,Nero,France,Male,0
48,169023.33,1,Toscano,Germany,Male,0
30,0.0,1,Yang,France,Male,0
41,0.0,1,Palerma,Spain,Female,0
29,0.0,1,Trentini,France,Female,0
42,222267.63,0,Haddon,Spain,Male,1
47,144090.42,0,Coates,Germany,Female,1
30,114835.43,1,Castiglione,France,Male,0
44,0.0,0,Stone,France,Male,0
34,145030.92,1,Maynard,France,Male,0
43,71240.3,1,Moore,France,Male,0
59,138772.15,1,Obielumani,France,Male,0
29,93617.07,1,Harding,Spain,Female,0
23,0.0,1,Hill,Spain,Female,0
45,0.0,1,Brown,Spain,Female,0
25,74237.2,1,Pagnotto,Spain,Male,0
49,127421.78,0,Esposito,Germany,Female,1
28,61274.7,0,Tan,Spain,Female,0
34,106486.66,1,Hammond,France,Male,0
29,73194.52,1,Chung,France,Female,0
44,146498.76,0,Houghton,Germany,Female,1
47,0.0,0,Chia,France,Male,0
32,0.0,1,Zikoranachidimma,France,Female,0
30,0.0,0,Boag,Spain,Female,0
30,120355.0,0,Pagnotto,Spain,Male,0
32,117265.21,1,Oluchukwu,France,Male,0
43,0.0,1,Baxter,France,Female,0
52,0.0,0,Tien,Spain,Female,1
37,109974.22,1,Chimezie,Germany,Female,1
44,98009.13,1,Slone,Germany,Female,0
34,0.0,1,Martin,France,Male,0
66,0.0,1,Loggia,France,Male,0
34,171671.9,1,Hartley,Spain,Female,0
63,0.0,0,Parkin,Spain,Male,1
60,0.0,0,Lin,France,Female,1
61,128213.96,1,Brooks,France,Male,1
51,116197.65,1,Tien,Germany,Male,0
39,0.0,0,Dann,France,Male,0
36,86607.39,0,Trentino,Spain,Female,0
29,0.0,0,Russo,France,Male,0
62,98854.34,0,Christie,Germany,Male,1
31,0.0,0,Ross,France,Male,0
59,0.0,1,Nnonso,France,Male,0
31,97338.19,0,Teng,Germany,Male,0
30,0.0,1,Buccho,France,Male,0
34,0.0,0,Madukaife,Spain,Male,0
33,131698.57,0,Dunn,France,Female,0
37,130110.45,1,Hooker,Germany,Male,0
44,0.0,0,Griffin,Spain,Male,0
24,165149.13,0,Kistler,Spain,Male,0
37,101707.8,0,Law,Spain,Female,0
34,105588.66,1,Grigoryeva,France,Female,0
39,111336.89,0,Chu,Germany,Male,1
60,78391.17,1,Onyemachukwu,France,Male,0
27,0.0,1,Lu,Spain,Female,0
34,0.0,0,Watson,France,Male,1
41,144326.09,0,Fallaci,Germany,Female,1
27,101278.25,1,Ni,Germany,Male,0
19,108711.57,0,Leason,Germany,Female,0
73,108555.07,1,Tsai,Spain,Male,0
35,146781.24,0,Bruner,Germany,Female,0
36,0.0,1,Wallace,France,Female,0
35,0.0,0,Young,Spain,Male,0
25,0.0,1,Forbes,France,Female,0
34,0.0,1,Muir,France,Male,0
66,103291.25,1,Pugh,Germany,Male,0
29,209490.21,1,Webb,Spain,Female,1
38,0.0,0,Walker,Spain,Male,1
33,0.0,1,Cox,France,Male,0
45,0.0,0,Maclean,France,Male,0
23,0.0,0,Hollis,Spain,Male,0
34,0.0,0,Jamieson,France,Male,0
37,149405.18,1,Su,France,Male,0
52,191665.21,1,P'eng,France,Female,1
40,0.0,0,Hawkins,Spain,Female,0
41,135071.12,1,Ndubuagha,France,Male,0
41,0.0,1,Hill,France,Male,0
39,0.0,1,Norton,Spain,Male,0
38,181804.34,1,Achebe,Germany,Male,0
60,47020.65,1,Simpson,France,Female,1
